scenario,lens_angle_deg,vertical_angle_deg,theta_deg,phi_deg,gain_db
Simul_+60deg,60,12.59999943,12.60000420,0.00000000,0.17020580
Simul_+60deg,60,12.95999908,12.95999718,0.00000000,-0.36648393
Simul_+60deg,60,13.31999969,13.31999779,0.00000000,-0.85214555
Simul_+60deg,60,13.67999935,13.68000603,0.00000000,-1.25952375
Simul_+60deg,60,14.03999901,14.04000568,0.00000000,-1.58961236
Simul_+60deg,60,14.39999962,14.39999866,0.00000000,-2.04397655
Simul_+60deg,60,14.75999832,14.75999737,0.00000000,-2.35818553
Simul_+60deg,60,15.11999893,15.12000275,0.00000000,-2.49716210
Simul_+60deg,60,15.47999954,15.48000336,0.00000000,-2.44348788
Simul_+60deg,60,15.83999825,15.84000015,0.00000000,-2.20403814
Simul_+60deg,60,16.19999886,16.19999313,0.00000000,-1.94189024
Simul_+60deg,60,16.55999947,16.56000137,0.00000000,-1.62968898
Simul_+60deg,60,16.92000008,16.91999626,0.00000000,-1.18402636
Simul_+60deg,60,17.27999878,17.27999496,0.00000000,-0.64379752
Simul_+60deg,60,17.63999939,17.64000320,0.00000000,-0.04507302
Simul_+60deg,60,18.00000000,17.99999428,0.00000000,0.58317965
Simul_+60deg,60,18.35999870,18.36000061,0.00000000,1.09012735
Simul_+60deg,60,18.71999931,18.71999741,0.00000000,1.62485671
Simul_+60deg,60,19.07999992,19.08000183,0.00000000,2.17210388
Simul_+60deg,60,19.44000053,19.43999863,0.00000000,2.72070789
Simul_+60deg,60,19.79999924,19.79999924,0.00000000,3.26299763
Simul_+60deg,60,20.15999985,20.15999603,0.00000000,3.75238514
Simul_+60deg,60,20.51999855,20.51999664,0.00000000,4.18742561
Simul_+60deg,60,20.87999725,20.88000298,0.00000000,4.62071943
Simul_+60deg,60,21.23999786,21.24000168,0.00000000,5.04897785
Simul_+60deg,60,21.59999847,21.59999657,0.00000000,5.46989155
Simul_+60deg,60,21.95999908,21.95999527,0.00000000,5.88189363
Simul_+60deg,60,22.31999779,22.31999969,0.00000000,6.22451544
Simul_+60deg,60,22.67999840,22.67999649,0.00000000,6.55729866
Simul_+60deg,60,23.03999901,23.04000282,0.00000000,6.88685894
Simul_+60deg,60,23.39999771,23.39999390,0.00000000,7.21213531
Simul_+60deg,60,23.75999832,23.75999641,0.00000000,7.53237486
Simul_+60deg,60,24.11999893,24.11999702,0.00000000,7.82681704
Simul_+60deg,60,24.47999954,24.48000336,0.00000000,8.07895184
Simul_+60deg,60,24.83999825,24.84000015,0.00000000,8.33049774
Simul_+60deg,60,25.19999886,25.19999886,0.00000000,8.58078194
Simul_+60deg,60,25.55999947,25.56000137,0.00000000,8.82924271
Simul_+60deg,60,25.91999817,25.92000008,0.00000000,9.07541847
Simul_+60deg,60,26.27999878,26.28000259,0.00000000,9.27396488
Simul_+60deg,60,26.63999939,26.63999557,0.00000000,9.46030426
Simul_+60deg,60,27.00000000,26.99999809,0.00000000,9.64730453
Simul_+60deg,60,27.35999870,27.35999870,0.00000000,9.83455849
Simul_+60deg,60,27.71999931,27.71999931,0.00000000,10.02170467
Simul_+60deg,60,28.07999802,28.08000183,0.00000000,10.19778728
Simul_+60deg,60,28.43999863,28.43999672,0.00000000,10.33711529
Simul_+60deg,60,28.79999924,28.80000305,0.00000000,10.47747612
Simul_+60deg,60,29.15999794,29.15999794,0.00000000,10.61862564
Simul_+60deg,60,29.51999664,29.51999664,0.00000000,10.76035595
Simul_+60deg,60,29.87999916,29.88000298,0.00000000,10.90246964
Simul_+60deg,60,30.23999786,30.23999786,0.00000000,11.02180672
Simul_+60deg,60,30.59999657,30.59999657,0.00000000,11.13037586
Simul_+60deg,60,30.95999908,30.95999908,0.00000000,11.23967171
Simul_+60deg,60,31.31999779,31.31999779,0.00000000,11.34957218
Simul_+60deg,60,31.67999649,31.67999268,0.00000000,11.45996189
Simul_+60deg,60,32.03999710,32.03999710,0.00000000,11.56677246
Simul_+60deg,60,32.39999771,32.39999771,0.00000000,11.64244652
Simul_+60deg,60,32.75999832,32.75999832,0.00000000,11.71896744
Simul_+60deg,60,33.11999893,33.11999893,0.00000000,11.79626846
Simul_+60deg,60,33.47999573,33.47999573,0.00000000,11.87428474
Simul_+60deg,60,33.84000015,33.83999634,0.00000000,11.95295525
Simul_+60deg,60,34.19999695,34.20000076,0.00000000,12.00775051
Simul_+60deg,60,34.55999756,34.56000137,0.00000000,12.04375076
Simul_+60deg,60,34.91999817,34.92000198,0.00000000,12.08057308
Simul_+60deg,60,35.27999878,35.27999878,0.00000000,12.11820030
Simul_+60deg,60,35.63999557,35.63999557,0.00000000,12.15660286
Simul_+60deg,60,36.00000000,36.00000000,0.00000000,12.19576263
Simul_+60deg,60,36.35999680,36.36000061,0.00000000,12.19425201
Simul_+60deg,60,36.71999741,36.71999359,0.00000000,12.19313049
Simul_+60deg,60,37.07999802,37.07999420,0.00000000,12.19239330
Simul_+60deg,60,37.43999863,37.43999481,0.00000000,12.19204521
Simul_+60deg,60,37.79999542,37.79999161,0.00000000,12.19208241
Simul_+60deg,60,38.15999985,38.15999985,0.00000000,12.17924023
Simul_+60deg,60,38.51999664,38.51999664,0.00000000,12.14986610
Simul_+60deg,60,38.88000107,38.88000107,0.00000000,12.12041378
Simul_+60deg,60,39.23999786,39.23999786,0.00000000,12.09088516
Simul_+60deg,60,39.59999847,39.59999847,0.00000000,12.06127930
Simul_+60deg,60,39.95999908,39.95999527,0.00000000,12.03159714
Simul_+60deg,60,40.31999969,40.31999969,0.00000000,11.97672367
Simul_+60deg,60,40.67999649,40.67999649,0.00000000,11.91845894
Simul_+60deg,60,41.03999710,41.03999710,0.00000000,11.85992622
Simul_+60deg,60,41.39999771,41.39999390,0.00000000,11.80112839
Simul_+60deg,60,41.75999451,41.75999451,0.00000000,11.74206352
Simul_+60deg,60,42.11999893,42.11999893,0.00000000,11.66903687
Simul_+60deg,60,42.47999573,42.47999573,0.00000000,11.56820488
Simul_+60deg,60,42.83999634,42.83999634,0.00000000,11.46689320
Simul_+60deg,60,43.19999695,43.19999695,0.00000000,11.36512947
Simul_+60deg,60,43.55999756,43.55999756,0.00000000,11.26293564
Simul_+60deg,60,43.91999817,43.91999817,0.00000000,11.16033649
Simul_+60deg,60,44.27999878,44.27999878,0.00000000,11.01472092
Simul_+60deg,60,44.63999557,44.63999557,0.00000000,10.85601711
Simul_+60deg,60,45.00000000,45.00000000,0.00000000,10.69643879
Simul_+60deg,60,45.35999680,45.35999680,0.00000000,10.53612137
Simul_+60deg,60,45.71999741,45.71999741,0.00000000,10.37520409
Simul_+60deg,60,46.07999802,46.07999802,0.00000000,10.20026016
Simul_+60deg,60,46.43999863,46.43999863,0.00000000,9.97663975
Simul_+60deg,60,46.79999542,46.79999542,0.00000000,9.75169086
Simul_+60deg,60,47.15999985,47.15999985,0.00000000,9.52584362
Simul_+60deg,60,47.51999664,47.52000046,0.00000000,9.29960060
Simul_+60deg,60,47.87999725,47.87999725,0.00000000,9.07357121
Simul_+60deg,60,48.23999786,48.23999786,0.00000000,8.80100346
Simul_+60deg,60,48.59999847,48.59999847,0.00000000,8.50328350
Simul_+60deg,60,48.95999908,48.96000290,0.00000000,8.20455933
Simul_+60deg,60,49.31999588,49.31999588,0.00000000,7.90619564
Simul_+60deg,60,49.67999649,49.67999649,0.00000000,7.60980701
Simul_+60deg,60,50.03999710,50.03999710,0.00000000,7.30687237
Simul_+60deg,60,50.39999771,50.39999771,0.00000000,6.91998768
Simul_+60deg,60,50.75999451,50.75999832,0.00000000,6.53069687
Simul_+60deg,60,51.11999893,51.11999893,0.00000000,6.14185333
Simul_+60deg,60,51.47999573,51.47999573,0.00000000,5.75715542
Simul_+60deg,60,51.83999634,51.84000015,0.00000000,5.38129902
Simul_+60deg,60,52.19999695,52.19999695,0.00000000,4.93928337
Simul_+60deg,60,52.55999756,52.55999756,0.00000000,4.43152237
Simul_+60deg,60,52.91999435,52.91999817,0.00000000,3.92199492
Simul_+60deg,60,53.27999878,53.27999878,0.00000000,3.41834736
Simul_+60deg,60,53.63999557,53.63999557,0.00000000,2.93107057
Simul_+60deg,60,54.00000000,54.00000000,0.00000000,2.47392392
Simul_+60deg,60,54.35999680,54.35999680,0.00000000,1.81448579
Simul_+60deg,60,54.71999741,54.71999741,0.00000000,1.14919806
Simul_+60deg,60,55.07999802,55.07999802,0.00000000,0.49435735
Simul_+60deg,60,55.43999863,55.43999863,0.00000000,-0.12547266
Simul_+60deg,60,55.79999542,55.79999924,0.00000000,-0.67621350
Simul_+60deg,60,56.15999603,56.15999603,0.00000000,-1.30901289
Simul_+60deg,60,56.51999664,56.51999664,0.00000000,-2.13807535
Simul_+60deg,60,56.87999725,56.87999725,0.00000000,-2.91793633
Simul_+60deg,60,57.23999786,57.23999786,0.00000000,-3.58153796
Simul_+60deg,60,57.59999847,57.59999847,0.00000000,-4.04396677
Simul_+60deg,60,57.95999908,57.95999908,0.00000000,-4.22607183
Simul_+60deg,60,58.31999588,58.31999588,0.00000000,-4.84932137
Simul_+60deg,60,58.67999649,58.67999649,0.00000000,-5.32729578
Simul_+60deg,60,59.03999329,59.03999329,0.00000000,-5.48013163
Simul_+60deg,60,59.39999390,59.39999390,0.00000000,-5.27290916
Simul_+60deg,60,59.75999832,59.75999832,0.00000000,-4.75235605
Simul_+60deg,60,60.11999893,60.11999893,0.00000000,-4.28604031
Simul_+60deg,60,60.47999573,60.47999573,0.00000000,-4.14667416
Simul_+60deg,60,60.83999634,60.83999634,0.00000000,-3.78923035
Simul_+60deg,60,61.19999313,61.19999313,0.00000000,-3.26255608
Simul_+60deg,60,61.56000137,61.56000137,0.00000000,-2.62384510
Simul_+60deg,60,61.91999817,61.91999817,0.00000000,-1.92370701
Simul_+60deg,60,62.27999878,62.27999878,0.00000000,-1.61892486
Simul_+60deg,60,62.63999557,62.63999557,0.00000000,-1.34859979
Simul_+60deg,60,62.99999619,62.99999619,0.00000000,-0.99976873
Simul_+60deg,60,63.35999298,63.35999298,0.00000000,-0.59108967
Simul_+60deg,60,63.71999741,63.71999741,0.00000000,-0.14030552
Simul_+60deg,60,64.07999420,64.07999420,0.00000000,0.23404293
Simul_+60deg,60,64.43999481,64.43999481,0.00000000,0.28635558
Simul_+60deg,60,64.79999542,64.79999542,0.00000000,0.38889524
Simul_+60deg,60,65.15999603,65.15999603,0.00000000,0.53819293
Simul_+60deg,60,65.51999664,65.51999664,0.00000000,0.72952086
Simul_+60deg,60,65.87999725,65.87999725,0.00000000,0.95735359
Simul_+60deg,60,66.23999786,66.23999786,0.00000000,0.93525720
Simul_+60deg,60,66.59999847,66.59999847,0.00000000,0.80116594
Simul_+60deg,60,66.95999146,66.95999146,0.00000000,0.69792140
Simul_+60deg,60,67.31999207,67.31999207,0.00000000,0.62785423
Simul_+60deg,60,67.68000031,67.68000031,0.00000000,0.59262234
Simul_+60deg,60,68.04000092,68.04000092,0.00000000,0.55201072
Simul_+60deg,60,68.39999390,68.39999390,0.00000000,0.19977310
Simul_+60deg,60,68.75999451,68.75999451,0.00000000,-0.14849254
Simul_+60deg,60,69.11999512,69.11999512,0.00000000,-0.48914701
Simul_+60deg,60,69.47999573,69.47999573,0.00000000,-0.81784904
Simul_+60deg,60,69.83999634,69.83999634,0.00000000,-1.12944698
Simul_+60deg,60,70.19999695,70.19999695,0.00000000,-1.56629896
Simul_+60deg,60,70.55999756,70.55999756,0.00000000,-2.13956118
Simul_+60deg,60,70.91999817,70.91999817,0.00000000,-2.74511790
Simul_+60deg,60,71.27999115,71.27999115,0.00000000,-3.38514996
Simul_+60deg,60,71.63999939,71.63999939,0.00000000,-4.06137705
Simul_+60deg,60,72.00000000,72.00000000,0.00000000,-4.77449417
Simul_+60deg,60,72.36000061,72.36000061,0.00000000,-5.42885208
Simul_+60deg,60,72.71999359,72.71999359,0.00000000,-6.10612869
Simul_+60deg,60,73.07999420,73.07999420,0.00000000,-6.79903936
Simul_+60deg,60,73.43999481,73.43999481,0.00000000,-7.49469376
Simul_+60deg,60,73.79999542,73.79999542,0.00000000,-8.17204380
Simul_+60deg,60,74.15999603,74.15999603,0.00000000,-8.47722912
Simul_+60deg,60,74.51999664,74.51999664,0.00000000,-8.29199791
Simul_+60deg,60,74.87999725,74.87999725,0.00000000,-8.02253914
Simul_+60deg,60,75.23999023,75.23999023,0.00000000,-7.68397713
Simul_+60deg,60,75.59999084,75.59999084,0.00000000,-7.29244709
Simul_+60deg,60,75.95999908,75.95999908,0.00000000,-6.86317825
Simul_+60deg,60,76.31999969,76.31999969,0.00000000,-6.39861774
Simul_+60deg,60,76.67999268,76.67999268,0.00000000,-5.94591045
Simul_+60deg,60,77.03999329,77.03999329,0.00000000,-5.50850630
Simul_+60deg,60,77.39999390,77.39999390,0.00000000,-5.08622837
Simul_+60deg,60,77.76000214,77.76000214,0.00000000,-4.67870665
Simul_+60deg,60,78.11999512,78.11999512,0.00000000,-4.41540909
Simul_+60deg,60,78.47999573,78.47999573,0.00000000,-4.40195274
Simul_+60deg,60,78.83999634,78.83999634,0.00000000,-4.36664867
Simul_+60deg,60,79.19999695,79.19999695,0.00000000,-4.31002522
Simul_+60deg,60,79.55998993,79.55998993,0.00000000,-4.23290777
Simul_+60deg,60,79.91999817,79.91999817,0.00000000,-4.13637638
Simul_+60deg,60,80.27999878,80.27999878,0.00000000,-4.42912340
Simul_+60deg,60,80.63999939,80.63999939,0.00000000,-4.82955170
Simul_+60deg,60,80.99999237,80.99999237,0.00000000,-5.21654558
Simul_+60deg,60,81.35999298,81.35999298,0.00000000,-5.58251190
Simul_+60deg,60,81.72000122,81.72000122,0.00000000,-5.91848564
Simul_+60deg,60,82.07999420,82.07999420,0.00000000,-6.33961391
Simul_+60deg,60,82.43999481,82.43999481,0.00000000,-7.21603298
Simul_+60deg,60,82.79999542,82.79999542,0.00000000,-8.14819813
Simul_+60deg,60,83.15999603,83.15999603,0.00000000,-9.12643337
Simul_+60deg,60,83.51998901,83.51998901,0.00000000,-10.12474155
Simul_+60deg,60,83.87999725,83.87999725,0.00000000,-11.08823681
Simul_+60deg,60,84.23999786,84.23999786,0.00000000,-12.37493134
Simul_+60deg,60,84.59999847,84.59999847,0.00000000,-13.92343044
Simul_+60deg,60,84.95999146,84.95999146,0.00000000,-15.38072681
Simul_+60deg,60,85.31999207,85.31999207,0.00000000,-16.34027863
Simul_+60deg,60,85.67999268,85.67999268,0.00000000,-16.32810593
Simul_+60deg,60,86.04000092,86.04000092,0.00000000,-15.47325134
Simul_+60deg,60,86.39999390,86.39999390,0.00000000,-15.00485325
Simul_+60deg,60,86.75999451,86.75999451,0.00000000,-14.14847183
Simul_+60deg,60,87.11999512,87.11999512,0.00000000,-13.09682465
Simul_+60deg,60,87.47999573,87.47999573,0.00000000,-11.99213600
Simul_+60deg,60,87.83999634,87.83999634,0.00000000,-10.91175938
Simul_+60deg,60,88.19999695,88.19999695,0.00000000,-10.38968563
Simul_+60deg,60,88.55999756,88.55999756,0.00000000,-10.22883797
Simul_+60deg,60,88.91999817,88.91999817,0.00000000,-10.00585461
Simul_+60deg,60,89.27999115,89.27999115,0.00000000,-9.73008347
Simul_+60deg,60,89.63999176,89.63999176,0.00000000,-9.41163158
Simul_+60deg,60,90.00000000,90.00000000,0.00000000,-9.06042862
Simul_+60deg,60,90.35999298,90.35999298,0.00000000,-9.52451611
Simul_+60deg,60,90.71999359,90.71999359,0.00000000,-9.98151493
Simul_+60deg,60,91.07999420,91.07999420,0.00000000,-10.42290115
Simul_+60deg,60,91.43999481,91.43999481,0.00000000,-10.83781433
Simul_+60deg,60,91.79999542,91.79999542,0.00000000,-11.21319962
Simul_+60deg,60,92.15999603,92.15999603,0.00000000,-11.85358143
Simul_+60deg,60,92.51999664,92.51999664,0.00000000,-12.91917324
Simul_+60deg,60,92.87999725,92.87999725,0.00000000,-14.02049065
Simul_+60deg,60,93.23999023,93.23999023,0.00000000,-15.09358025
Simul_+60deg,60,93.59999084,93.59999084,0.00000000,-16.01438522
Simul_+60deg,60,93.95999908,93.95999908,0.00000000,-16.59850121
Simul_+60deg,60,94.31999969,94.31999969,0.00000000,-16.62819099
Simul_+60deg,60,94.67999268,94.67999268,0.00000000,-16.01470184
Simul_+60deg,60,95.03999329,95.03999329,0.00000000,-14.97741318
Simul_+60deg,60,95.39999390,95.39999390,0.00000000,-13.76778126
Simul_+60deg,60,95.75999451,95.75999451,0.00000000,-12.54439163
Simul_+60deg,60,96.11999512,96.11999512,0.00000000,-11.50187397
Simul_+60deg,60,96.47999573,96.47999573,0.00000000,-10.72065830
Simul_+60deg,60,96.83999634,96.83999634,0.00000000,-9.94597816
Simul_+60deg,60,97.19999695,97.19999695,0.00000000,-9.19413757
Simul_+60deg,60,97.55998993,97.55998993,0.00000000,-8.47336292
Simul_+60deg,60,97.91999817,97.91999817,0.00000000,-7.78710556
Simul_+60deg,60,98.27999878,98.27999878,0.00000000,-7.51971531
Simul_+60deg,60,98.63999176,98.63999176,0.00000000,-7.34606838
Simul_+60deg,60,98.99999237,98.99999237,0.00000000,-7.15274382
Simul_+60deg,60,99.35999298,99.35999298,0.00000000,-6.94255257
Simul_+60deg,60,99.71999359,99.71999359,0.00000000,-6.71823978
Simul_+60deg,60,100.07999420,100.07999420,0.00000000,-6.57753038
Simul_+60deg,60,100.43999481,100.43999481,0.00000000,-6.76528263
Simul_+60deg,60,100.79999542,100.79999542,0.00000000,-6.95153809
Simul_+60deg,60,101.15999603,101.15999603,0.00000000,-7.13571930
Simul_+60deg,60,101.51998901,101.51998901,0.00000000,-7.31719971
Simul_+60deg,60,101.87999725,101.87999725,0.00000000,-7.49527359
Simul_+60deg,60,102.23999786,102.23999786,0.00000000,-7.75278521
Simul_+60deg,60,102.59999847,102.59999847,0.00000000,-8.05352116
Simul_+60deg,60,102.95999146,102.95999146,0.00000000,-8.35597229
Simul_+60deg,60,103.31999207,103.31999207,0.00000000,-8.65892982
Simul_+60deg,60,103.67999268,103.67999268,0.00000000,-8.96084309
Simul_+60deg,60,104.03999329,104.03999329,0.00000000,-9.20952225
Simul_+60deg,60,104.39999390,104.39999390,0.00000000,-9.03194523
Simul_+60deg,60,104.75999451,104.75999451,0.00000000,-8.81914425
Simul_+60deg,60,105.11999512,105.11999512,0.00000000,-8.57639980
Simul_+60deg,60,105.47999573,105.47999573,0.00000000,-8.30899620
Simul_+60deg,60,105.83998871,105.83998871,0.00000000,-8.02202034
Simul_+60deg,60,106.19999695,106.19999695,0.00000000,-7.55347776
Simul_+60deg,60,106.55999756,106.55999756,0.00000000,-6.97717714
Simul_+60deg,60,106.91999054,106.91999054,0.00000000,-6.43418694
Simul_+60deg,60,107.27999115,107.27999115,0.00000000,-5.92112446
Simul_+60deg,60,107.63999176,107.63999176,0.00000000,-5.43511772
Simul_+60deg,60,108.00000000,108.00000000,0.00000000,-4.97357559
Simul_+60deg,60,108.35999298,108.35999298,0.00000000,-4.63093185
Simul_+60deg,60,108.71999359,108.71999359,0.00000000,-4.28690052
Simul_+60deg,60,109.07999420,109.07999420,0.00000000,-3.94369221
Simul_+60deg,60,109.43999481,109.43999481,0.00000000,-3.60305905
Simul_+60deg,60,109.79998779,109.79998779,0.00000000,-3.26630807
Simul_+60deg,60,110.15999603,110.15999603,0.00000000,-3.05602312
Simul_+60deg,60,110.51999664,110.51999664,0.00000000,-2.98300743
Simul_+60deg,60,110.87999725,110.87999725,0.00000000,-2.88853645
Simul_+60deg,60,111.23999023,111.23999023,0.00000000,-2.77400112
Simul_+60deg,60,111.59999084,111.59999084,0.00000000,-2.64100313
Simul_+60deg,60,111.95999908,111.95999908,0.00000000,-2.49127913
Simul_+60deg,60,112.31999207,112.31999207,0.00000000,-2.59780741
Simul_+60deg,60,112.67999268,112.67999268,0.00000000,-2.72121763
Simul_+60deg,60,113.03999329,113.03999329,0.00000000,-2.82589912
Simul_+60deg,60,113.39999390,113.39999390,0.00000000,-2.91037989
Simul_+60deg,60,113.75999451,113.75999451,0.00000000,-2.97342086
Simul_+60deg,60,114.11999512,114.11999512,0.00000000,-3.08748603
Simul_+60deg,60,114.47999573,114.47999573,0.00000000,-3.33881187
Simul_+60deg,60,114.83999634,114.83999634,0.00000000,-3.58599424
Simul_+60deg,60,115.19999695,115.19999695,0.00000000,-3.82741237
Simul_+60deg,60,115.55998993,115.55998993,0.00000000,-4.06117535
Simul_+60deg,60,115.91999817,115.91999817,0.00000000,-4.28523731
Simul_+60deg,60,116.27999115,116.27999115,0.00000000,-4.52786636
Simul_+60deg,60,116.63999176,116.63999176,0.00000000,-4.78005028
Simul_+60deg,60,117.00000000,117.00000000,0.00000000,-5.03437519
Simul_+60deg,60,117.35999298,117.35999298,0.00000000,-5.29026461
Simul_+60deg,60,117.72000122,117.72000122,0.00000000,-5.54709244
Simul_+60deg,60,118.07998657,118.07998657,0.00000000,-5.78497362
Simul_+60deg,60,118.43999481,118.43999481,0.00000000,-5.95588112
Simul_+60deg,60,118.79998779,118.79998779,0.00000000,-6.12636757
Simul_+60deg,60,119.15999603,119.15999603,0.00000000,-6.29611683
Simul_+60deg,60,119.51999664,119.51999664,0.00000000,-6.46474648
Simul_+60deg,60,119.87998962,119.87998962,0.00000000,-6.63185215
Simul_+60deg,60,120.23999786,120.23999786,0.00000000,-6.78055096
Simul_+60deg,60,120.59999084,120.59999084,0.00000000,-6.91948795
Simul_+60deg,60,120.95999146,120.95999146,0.00000000,-7.05676603
Simul_+60deg,60,121.31999969,121.31999969,0.00000000,-7.19207001
Simul_+60deg,60,121.67999268,121.67999268,0.00000000,-7.32506800
Simul_+60deg,60,122.03999329,122.03999329,0.00000000,-7.44981003
Simul_+60deg,60,122.39998627,122.39998627,0.00000000,-7.52786446
Simul_+60deg,60,122.75999451,122.75999451,0.00000000,-7.60483932
Simul_+60deg,60,123.12000275,123.12000275,0.00000000,-7.68064117
Simul_+60deg,60,123.47998810,123.47998810,0.00000000,-7.75518608
Simul_+60deg,60,123.83999634,123.83999634,0.00000000,-7.82838869
Simul_+60deg,60,124.19998932,124.19998932,0.00000000,-7.80281305
Simul_+60deg,60,124.55999756,124.55999756,0.00000000,-7.69803810
Simul_+60deg,60,124.91998291,124.91998291,0.00000000,-7.59211922
Simul_+60deg,60,125.27999115,125.27999115,0.00000000,-7.48518944
Simul_+60deg,60,125.63999939,125.63999939,0.00000000,-7.37739277
Simul_+60deg,60,125.99999237,125.99999237,0.00000000,-7.26885700
Simul_+60deg,60,126.35999298,126.35999298,0.00000000,-7.13142109
Simul_+60deg,60,126.71998596,126.71998596,0.00000000,-6.98195887
Simul_+60deg,60,127.07999420,127.07999420,0.00000000,-6.82180786
Simul_+60deg,60,127.43999481,127.43999481,0.00000000,-6.65229416
Simul_+60deg,60,127.79998779,127.79998779,0.00000000,-6.47470665
Simul_+60deg,60,128.15998840,128.15998840,0.00000000,-6.36895704
Simul_+60deg,60,128.51998901,128.51998901,0.00000000,-6.34170961
Simul_+60deg,60,128.87998962,128.87998962,0.00000000,-6.28974962
Simul_+60deg,60,129.24000549,129.24000549,0.00000000,-6.21395683
Simul_+60deg,60,129.59999084,129.59999084,0.00000000,-6.11556339
Simul_+60deg,60,129.95999146,129.95999146,0.00000000,-5.99609566
Simul_+60deg,60,130.31999207,130.31999207,0.00000000,-6.02441597
Simul_+60deg,60,130.67999268,130.67999268,0.00000000,-6.04643631
Simul_+60deg,60,131.03999329,131.03999329,0.00000000,-6.04037571
Simul_+60deg,60,131.39999390,131.39999390,0.00000000,-6.00635004
Simul_+60deg,60,131.75999451,131.75999451,0.00000000,-5.94500828
Simul_+60deg,60,132.11999512,132.11999512,0.00000000,-5.91626263
Simul_+60deg,60,132.47999573,132.47999573,0.00000000,-5.97304630
Simul_+60deg,60,132.83998108,132.83998108,0.00000000,-5.99350691
Simul_+60deg,60,133.19999695,133.19999695,0.00000000,-5.97712612
Simul_+60deg,60,133.55999756,133.55999756,0.00000000,-5.92432070
Simul_+60deg,60,133.91998291,133.91998291,0.00000000,-5.83639383
Simul_+60deg,60,134.27999878,134.27999878,0.00000000,-5.93719721
Simul_+60deg,60,134.63998413,134.63998413,0.00000000,-6.06011152
Simul_+60deg,60,135.00000000,135.00000000,0.00000000,-6.13715935
Simul_+60deg,60,135.36000061,135.36000061,0.00000000,-6.16581202
Simul_+60deg,60,135.71998596,135.71998596,0.00000000,-6.14510775
Simul_+60deg,60,136.08000183,136.08000183,0.00000000,-6.15230989
Simul_+60deg,60,136.43998718,136.43998718,0.00000000,-6.39211130
Simul_+60deg,60,136.79998779,136.79998779,0.00000000,-6.60026026
Simul_+60deg,60,137.16000366,137.16000366,0.00000000,-6.77136612
Simul_+60deg,60,137.51998901,137.51998901,0.00000000,-6.90051031
Simul_+60deg,60,137.87998962,137.87998962,0.00000000,-6.98368740
Simul_+60deg,60,138.23999023,138.23999023,0.00000000,-7.14136696
Simul_+60deg,60,138.59999084,138.59999084,0.00000000,-7.34024954
Simul_+60deg,60,138.95999146,138.95999146,0.00000000,-7.52227354
Simul_+60deg,60,139.31999207,139.31999207,0.00000000,-7.68484688
Simul_+60deg,60,139.67999268,139.67999268,0.00000000,-7.82542992
Simul_+60deg,60,140.03999329,140.03999329,0.00000000,-7.93961239
Simul_+60deg,60,140.39999390,140.39999390,0.00000000,-8.01659203
Simul_+60deg,60,140.75997925,140.75997925,0.00000000,-8.07542515
Simul_+60deg,60,141.11999512,141.11999512,0.00000000,-8.11534977
Simul_+60deg,60,141.47999573,141.47999573,0.00000000,-8.13583374
Simul_+60deg,60,141.83999634,141.83999634,0.00000000,-8.13660145
Simul_+60deg,60,142.19999695,142.19999695,0.00000000,-8.20089245
Simul_+60deg,60,142.55998230,142.55998230,0.00000000,-8.29845333
Simul_+60deg,60,142.91999817,142.91999817,0.00000000,-8.35663891
Simul_+60deg,60,143.27999878,143.27999878,0.00000000,-8.37383080
Simul_+60deg,60,143.63998413,143.63998413,0.00000000,-8.34954071
Simul_+60deg,60,144.00000000,144.00000000,0.00000000,-8.28445625
Simul_+60deg,60,144.35998535,144.35998535,0.00000000,-8.57160473
Simul_+60deg,60,144.72000122,144.72000122,0.00000000,-8.81682777
Simul_+60deg,60,145.07998657,145.07998657,0.00000000,-9.01154327
Simul_+60deg,60,145.43998718,145.43998718,0.00000000,-9.14814949
Simul_+60deg,60,145.80000305,145.80000305,0.00000000,-9.22077656
Simul_+60deg,60,146.15998840,146.15998840,0.00000000,-9.41162682
Simul_+60deg,60,146.51998901,146.51998901,0.00000000,-9.80687523
Simul_+60deg,60,146.87998962,146.87998962,0.00000000,-10.18425846
Simul_+60deg,60,147.23999023,147.23999023,0.00000000,-10.53525162
Simul_+60deg,60,147.59999084,147.59999084,0.00000000,-10.85003948
Simul_+60deg,60,147.95999146,147.95999146,0.00000000,-11.11805820
Simul_+60deg,60,148.31999207,148.31999207,0.00000000,-11.47074509
Simul_+60deg,60,148.67999268,148.67999268,0.00000000,-11.84997177
Simul_+60deg,60,149.03999329,149.03999329,0.00000000,-12.24263191
Simul_+60deg,60,149.39999390,149.39999390,0.00000000,-12.64924526
Simul_+60deg,60,149.75999451,149.75999451,0.00000000,-13.07016468
Simul_+60deg,60,150.11999512,150.11999512,0.00000000,-13.33344936
Simul_+60deg,60,150.47998047,150.47998047,0.00000000,-13.25212002
Simul_+60deg,60,150.83999634,150.83999634,0.00000000,-13.16365433
Simul_+60deg,60,151.19998169,151.19998169,0.00000000,-13.06851959
Simul_+60deg,60,151.55999756,151.55999756,0.00000000,-12.96716881
Simul_+60deg,60,151.91999817,151.91999817,0.00000000,-12.86008835
Simul_+60deg,60,152.27998352,152.27998352,0.00000000,-12.49153519
Simul_+60deg,60,152.63999939,152.63999939,0.00000000,-12.05747795
Simul_+60deg,60,152.99998474,152.99998474,0.00000000,-11.63397217
